GEOID,NAME,variable,estimate,moe
55027,"Dodge County, Wisconsin",B19013_001,60652,1263
55029,"Door County, Wisconsin",B19013_001,61560,2056
55031,"Douglas County, Wisconsin",B19013_001,53986,1729
55033,"Dunn County, Wisconsin",B19013_001,58783,2604
55035,"Eau Claire County, Wisconsin",B19013_001,59476,1676
55037,"Florence County, Wisconsin",B19013_001,52181,3397
55039,"Fond du Lac County, Wisconsin",B19013_001,62391,1327
55041,"Forest County, Wisconsin",B19013_001,45536,2231
55043,"Grant County, Wisconsin",B19013_001,54800,1264
55045,"Green County, Wisconsin",B19013_001,64502,1979
55047,"Green Lake County, Wisconsin",B19013_001,55075,1675
55049,"Iowa County, Wisconsin",B19013_001,64124,2695
55051,"Iron County, Wisconsin",B19013_001,43798,3501
55053,"Jackson County, Wisconsin",B19013_001,53650,2661
55055,"Jefferson County, Wisconsin",B19013_001,66291,1974
55057,"Juneau County, Wisconsin",B19013_001,53490,1535
55059,"Kenosha County, Wisconsin",B19013_001,63733,1216
55061,"Kewaunee County, Wisconsin",B19013_001,66192,2923
55063,"La Crosse County, Wisconsin",B19013_001,57882,1887
55065,"Lafayette County, Wisconsin",B19013_001,60691,2131
55067,"Langlade County, Wisconsin",B19013_001,49491,3659
55069,"Lincoln County, Wisconsin",B19013_001,58541,2303
55071,"Manitowoc County, Wisconsin",B19013_001,56612,1605
55073,"Marathon County, Wisconsin",B19013_001,62633,1274
55075,"Marinette County, Wisconsin",B19013_001,50330,1525
55077,"Marquette County, Wisconsin",B19013_001,52288,1771
55078,"Menominee County, Wisconsin",B19013_001,40921,7327
55079,"Milwaukee County, Wisconsin",B19013_001,50606,554
55081,"Monroe County, Wisconsin",B19013_001,59587,2245
55083,"Oconto County, Wisconsin",B19013_001,60908,2274
55085,"Oneida County, Wisconsin",B19013_001,56852,2381
55087,"Outagamie County, Wisconsin",B19013_001,65572,1317
55089,"Ozaukee County, Wisconsin",B19013_001,85215,2131
55091,"Pepin County, Wisconsin",B19013_001,54583,3259
55093,"Pierce County, Wisconsin",B19013_001,72323,3310
55095,"Polk County, Wisconsin",B19013_001,59994,1285
55097,"Portage County, Wisconsin",B19013_001,58853,1840
55099,"Price County, Wisconsin",B19013_001,47956,1604
55101,"Racine County, Wisconsin",B19013_001,61336,1392
55103,"Richland County, Wisconsin",B19013_001,51947,2141
55105,"Rock County, Wisconsin",B19013_001,57875,1625
55107,"Rusk County, Wisconsin",B19013_001,47532,2276
55109,"St. Croix County, Wisconsin",B19013_001,84756,2051
55111,"Sauk County, Wisconsin",B19013_001,59943,1719
55113,"Sawyer County, Wisconsin",B19013_001,47714,2092
55115,"Shawano County, Wisconsin",B19013_001,56531,1985
55117,"Sheboygan County, Wisconsin",B19013_001,60696,1512
55119,"Taylor County, Wisconsin",B19013_001,53020,1326
55121,"Trempealeau County, Wisconsin",B19013_001,58548,1500
55123,"Vernon County, Wisconsin",B19013_001,52459,1435
55125,"Vilas County, Wisconsin",B19013_001,47072,1662
55127,"Walworth County, Wisconsin",B19013_001,63776,1732
55129,"Washburn County, Wisconsin",B19013_001,50280,1416
55131,"Washington County, Wisconsin",B19013_001,77663,1968
55133,"Waukesha County, Wisconsin",B19013_001,87277,1110
55135,"Waupaca County, Wisconsin",B19013_001,58693,2155
55137,"Waushara County, Wisconsin",B19013_001,52810,1345
55139,"Winnebago County, Wisconsin",B19013_001,58543,1456
55141,"Wood County, Wisconsin",B19013_001,54913,1192
56001,"Albany County, Wyoming",B19013_001,49322,2791
56003,"Big Horn County, Wyoming",B19013_001,52804,3881
56005,"Campbell County, Wyoming",B19013_001,82659,2821
56007,"Carbon County, Wyoming",B19013_001,60161,4500
56009,"Converse County, Wyoming",B19013_001,69647,9208
56011,"Crook County, Wyoming",B19013_001,65132,6116
56013,"Fremont County, Wyoming",B19013_001,55896,2381
56015,"Goshen County, Wyoming",B19013_001,54289,4526
56017,"Hot Springs County, Wyoming",B19013_001,51413,7332
56019,"Johnson County, Wyoming",B19013_001,58132,6586
56021,"Laramie County, Wyoming",B19013_001,66910,3107
56023,"Lincoln County, Wyoming",B19013_001,66964,4020
56025,"Natrona County, Wyoming",B19013_001,62772,2078
56027,"Niobrara County, Wyoming",B19013_001,39150,5442
56029,"Park County, Wyoming",B19013_001,63582,2694
56031,"Platte County, Wyoming",B19013_001,50903,8844
56033,"Sheridan County, Wyoming",B19013_001,60807,3095
56035,"Sublette County, Wyoming",B19013_001,77403,6159
56037,"Sweetwater County, Wyoming",B19013_001,74843,3334
56039,"Teton County, Wyoming",B19013_001,84678,8230
56041,"Uinta County, Wyoming",B19013_001,63403,4030
56043,"Washakie County, Wyoming",B19013_001,54158,3877
56045,"Weston County, Wyoming",B19013_001,57031,9957
72001,"Adjuntas Municipio, Puerto Rico",B19013_001,14012,1363
72003,"Aguada Municipio, Puerto Rico",B19013_001,16738,1260
72005,"Aguadilla Municipio, Puerto Rico",B19013_001,16269,955
72007,"Aguas Buenas Municipio, Puerto Rico",B19013_001,19279,2824
72009,"Aibonito Municipio, Puerto Rico",B19013_001,20521,1842
72011,"Añasco Municipio, Puerto Rico",B19013_001,19919,1785
72013,"Arecibo Municipio, Puerto Rico",B19013_001,18647,1014
72015,"Arroyo Municipio, Puerto Rico",B19013_001,17570,2630
72017,"Barceloneta Municipio, Puerto Rico",B19013_001,17154,1861
72019,"Barranquitas Municipio, Puerto Rico",B19013_001,17036,1344
72021,"Bayamón Municipio, Puerto Rico",B19013_001,26420,854
72023,"Cabo Rojo Municipio, Puerto Rico",B19013_001,16708,1113
72025,"Caguas Municipio, Puerto Rico",B19013_001,25136,984
72027,"Camuy Municipio, Puerto Rico",B19013_001,17000,1062
72029,"Canóvanas Municipio, Puerto Rico",B19013_001,21267,1431
72031,"Carolina Municipio, Puerto Rico",B19013_001,29059,1122
72033,"Cataño Municipio, Puerto Rico",B19013_001,17448,1665
72035,"Cayey Municipio, Puerto Rico",B19013_001,22518,1296
72037,"Ceiba Municipio, Puerto Rico",B19013_001,18309,1904
72039,"Ciales Municipio, Puerto Rico",B19013_001,16867,1210
72041,"Cidra Municipio, Puerto Rico",B19013_001,19726,1328
72043,"Coamo Municipio, Puerto Rico",B19013_001,19692,1707
72045,"Comerío Municipio, Puerto Rico",B19013_001,13733,1218
72047,"Corozal Municipio, Puerto Rico",B19013_001,15140,1353
72049,"Culebra Municipio, Puerto Rico",B19013_001,23333,5698
72051,"Dorado Municipio, Puerto Rico",B19013_001,30732,2556
72053,"Fajardo Municipio, Puerto Rico",B19013_001,19430,1315
72054,"Florida Municipio, Puerto Rico",B19013_001,20442,3361
72055,"Guánica Municipio, Puerto Rico",B19013_001,12995,1031
72057,"Guayama Municipio, Puerto Rico",B19013_001,17261,1222
72059,"Guayanilla Municipio, Puerto Rico",B19013_001,17379,1449
72061,"Guaynabo Municipio, Puerto Rico",B19013_001,35928,1674
72063,"Gurabo Municipio, Puerto Rico",B19013_001,35018,3092
72065,"Hatillo Municipio, Puerto Rico",B19013_001,17715,1548
72067,"Hormigueros Municipio, Puerto Rico",B19013_001,19030,1578
72069,"Humacao Municipio, Puerto Rico",B19013_001,20434,1486
72071,"Isabela Municipio, Puerto Rico",B19013_001,16540,1554
72073,"Jayuya Municipio, Puerto Rico",B19013_001,14808,2882
72075,"Juana Díaz Municipio, Puerto Rico",B19013_001,20657,1290
72077,"Juncos Municipio, Puerto Rico",B19013_001,19605,1249
72079,"Lajas Municipio, Puerto Rico",B19013_001,13992,1071
72081,"Lares Municipio, Puerto Rico",B19013_001,16532,1542
72083,"Las Marías Municipio, Puerto Rico",B19013_001,14135,2737
72085,"Las Piedras Municipio, Puerto Rico",B19013_001,21667,2132
72087,"Loíza Municipio, Puerto Rico",B19013_001,17852,1834
72089,"Luquillo Municipio, Puerto Rico",B19013_001,21850,1845
72091,"Manatí Municipio, Puerto Rico",B19013_001,18502,1579
72093,"Maricao Municipio, Puerto Rico",B19013_001,12441,3490
72095,"Maunabo Municipio, Puerto Rico",B19013_001,20844,2811
72097,"Mayagüez Municipio, Puerto Rico",B19013_001,14236,906
72099,"Moca Municipio, Puerto Rico",B19013_001,15037,1354
72101,"Morovis Municipio, Puerto Rico",B19013_001,20941,1194
72103,"Naguabo Municipio, Puerto Rico",B19013_001,19432,2165
72105,"Naranjito Municipio, Puerto Rico",B19013_001,18883,2411
72107,"Orocovis Municipio, Puerto Rico",B19013_001,15099,1315
72109,"Patillas Municipio, Puerto Rico",B19013_001,16007,1451
72111,"Peñuelas Municipio, Puerto Rico",B19013_001,16718,889
72113,"Ponce Municipio, Puerto Rico",B19013_001,17069,675
72115,"Quebradillas Municipio, Puerto Rico",B19013_001,17473,2019
72117,"Rincón Municipio, Puerto Rico",B19013_001,19907,2931
72119,"Río Grande Municipio, Puerto Rico",B19013_001,22669,1088
72121,"Sabana Grande Municipio, Puerto Rico",B19013_001,17319,1534
72123,"Salinas Municipio, Puerto Rico",B19013_001,18189,1690
72125,"San Germán Municipio, Puerto Rico",B19013_001,16486,1418
72127,"San Juan Municipio, Puerto Rico",B19013_001,22710,718
72129,"San Lorenzo Municipio, Puerto Rico",B19013_001,19380,1419
72131,"San Sebastián Municipio, Puerto Rico",B19013_001,15331,1214
72133,"Santa Isabel Municipio, Puerto Rico",B19013_001,19827,2150
72135,"Toa Alta Municipio, Puerto Rico",B19013_001,28834,1466
72137,"Toa Baja Municipio, Puerto Rico",B19013_001,25105,1231
72139,"Trujillo Alto Municipio, Puerto Rico",B19013_001,32545,1448
72141,"Utuado Municipio, Puerto Rico",B19013_001,15399,1325
72143,"Vega Alta Municipio, Puerto Rico",B19013_001,20048,1547
72145,"Vega Baja Municipio, Puerto Rico",B19013_001,19617,1054
72147,"Vieques Municipio, Puerto Rico",B19013_001,14936,1999
72149,"Villalba Municipio, Puerto Rico",B19013_001,19877,1983
72151,"Yabucoa Municipio, Puerto Rico",B19013_001,16295,1482
72153,"Yauco Municipio, Puerto Rico",B19013_001,14743,980
